Sample_Index,Generation,Approx_Position,Sample_ID
178,F3,10847214.250155957,F3_68
178,F3,15123052.004366811,F3_68
178,F3,17508519.383031815,F3_68
179,F2,13727778.631940112,F3_69
179,F2,14432916.787897691,F3_69
179,F2,18573728.086712413,F3_69
179,F2,18723757.481597006,F3_69
179,F2,22324462.958827198,F3_69
179,F2,22744545.264504053,F3_69
179,F2,23704733.391765438,F3_69
180,F2,675221.2769806612,F3_70
180,F2,3690812.114160948,F3_70
180,F2,7996655.747348721,F3_70
180,F2,9376926.18028696,F3_70
180,F2,10007049.638802245,F3_70
181,F2,2355550.4996880847,F3_71
181,F2,2565591.6525265127,F3_71
181,F2,4440959.088583905,F3_71
181,F2,11012246.584529007,F3_71
181,F2,17493516.443543356,F3_71
182,F1,5221111.94198378,F3_72
182,F1,5341135.457891453,F3_72
182,F1,5656197.187149095,F3_72
182,F1,6031270.674360573,F3_72
182,F1,7486555.80474111,F3_72
182,F1,9481946.756706176,F3_72
182,F1,10892223.068621334,F3_72
182,F1,23854762.78665003,F3_72
183,F3,180124.27386150966,F3_73
183,F3,4635997.301933873,F3_73
183,F3,10007049.638802245,F3_73
183,F3,10367120.186525265,F3_73
183,F3,11822405.3169058,F3_73
183,F3,15918207.797255145,F3_73
184,F3,2310541.6812227075,F3_74
184,F3,7381535.228321896,F3_74
184,F3,7576573.441671865,F3_74
184,F3,15093046.125389893,F3_74
184,F3,17508519.383031815,F3_74
184,F3,20254057.309419837,F3_74
184,F3,21139230.739238925,F3_74
184,F3,22324462.958827198,F3_74
185,F3,8086673.384279476,F3_75
185,F3,8386732.174048658,F3_75
185,F3,10007049.638802245,F3_75
186,F3,105109.57641921396,F3_76
186,F3,4500970.846537742,F3_76
186,F3,5506167.792264503,F3_76
186,F3,8101676.323767935,F3_76
186,F3,8386732.174048658,F3_76
186,F3,9136879.148471614,F3_76
186,F3,12527543.47286338,F3_76
186,F3,16758372.408608858,F3_76
186,F3,17748566.41484716,F3_76
186,F3,18723757.481597006,F3_76
187,F3,930271.2482844666,F3_77
187,F3,1410365.311915159,F3_77
187,F3,8101676.323767935,F3_77
187,F3,8386732.174048658,F3_77
187,F3,9977043.759825327,F3_77
187,F3,18723757.481597006,F3_77
188,F3,2460571.0761072985,F3_78
188,F3,6931447.043668122,F3_78
188,F3,7576573.441671865,F3_78
188,F3,17508519.383031815,F3_78
188,F3,17658548.777916405,F3_78
188,F3,18723757.481597006,F3_78
188,F3,19413892.698066127,F3_78
189,F3,4335938.5121646905,F3_79
189,F3,8101676.323767935,F3_79
189,F3,8386732.174048658,F3_79
189,F3,12527543.47286338,F3_79
189,F3,14883004.972551465,F3_79
190,F3,1935468.1940112289,F3_80
190,F3,2670612.2289457265,F3_80
190,F3,3675809.174672489,F3_80
190,F3,17508519.383031815,F3_80
190,F3,20914186.64691204,F3_80
191,F3,8731799.782283219,F3_81
191,F3,9481946.756706176,F3_81
191,F3,10892223.068621334,F3_81
191,F3,11597361.224578913,F3_81
191,F3,11642370.043044291,F3_81
191,F3,11657372.98253275,F3_81
191,F3,12992634.597005613,F3_81
191,F3,13442722.781659387,F3_81
191,F3,14327896.211478477,F3_81
191,F3,18573728.086712413,F3_81
191,F3,18723757.481597006,F3_81
192,F2,1965474.0729881471,F3_82
192,F2,4170906.1777916406,F3_82
192,F2,10712187.794759825,F3_82
192,F2,14312893.271990018,F3_82
192,F2,16833387.106051154,F3_82
193,F3,120112.5159076731,F3_83
193,F3,9496949.696194634,F3_83
193,F3,11462334.769182783,F3_83
193,F3,12527543.47286338,F3_83
193,F3,16758372.408608858,F3_83
193,F3,17703557.596381783,F3_83
194,F3,180124.27386150966,F3_84
194,F3,7876632.231441048,F3_84
194,F3,9481946.756706176,F3_84
194,F3,10892223.068621334,F3_84
194,F3,11597361.224578913,F3_84
194,F3,11642370.043044291,F3_84
194,F3,11657372.98253275,F3_84
194,F3,12332505.259513412,F3_84
194,F3,17508519.383031815,F3_84
194,F3,17748566.41484716,F3_84
194,F3,18873786.876481596,F3_84
194,F3,22774551.14348097,F3_84
195,F2,1095303.5826575172,F3_85
195,F2,3420759.2033686833,F3_85
195,F2,7081476.438552713,F3_85
195,F2,7201499.954460386,F3_85
195,F2,16038231.313162819,F3_85
195,F2,18303675.175920147,F3_85
196,F2,1980477.0124766063,F3_86
196,F2,4500970.846537742,F3_86
196,F2,4831035.515283843,F3_86
196,F2,10007049.638802245,F3_86
196,F2,17463510.564566437,F3_86
196,F2,17943604.62819713,F3_86
196,F2,18453704.57080474,F3_86
196,F2,21439289.52900811,F3_86
197,F3,1290341.7960074858,F3_87
197,F3,6421347.101060512,F3_87
197,F3,9436937.938240798,F3_87
197,F3,10442134.88396756,F3_87
197,F3,10802205.43169058,F3_87
197,F3,10892223.068621334,F3_87
197,F3,11597361.224578913,F3_87
197,F3,11642370.043044291,F3_87
197,F3,11657372.98253275,F3_87
197,F3,12992634.597005613,F3_87
197,F3,13442722.781659387,F3_87
197,F3,21229248.37616968,F3_87
197,F3,21559313.04491578,F3_87
197,F3,22789554.08296943,F3_87
198,F3,2805638.684341859,F3_88
198,F3,17283475.29070493,F3_88
198,F3,18573728.086712413,F3_88
198,F3,18723757.481597006,F3_88
199,F3,1440371.1908920773,F3_89
199,F3,6826426.467248908,F3_89
199,F3,7051470.559575795,F3_89
199,F3,8101676.323767935,F3_89
199,F3,8386732.174048658,F3_89
199,F3,10562158.399875233,F3_89
199,F3,12857608.141609482,F3_89
199,F3,14357902.090455396,F3_89
199,F3,23284651.086088583,F3_89
200,F3,10007049.638802245,F3_90
200,F3,17463510.564566437,F3_90
200,F3,18213657.538989395,F3_90
200,F3,18408695.752339363,F3_90
201,F3,5311129.578914535,F3_91
201,F3,7381535.228321896,F3_91
201,F3,9301911.482844666,F3_91
201,F3,10307108.428571427,F3_91
201,F3,17508519.383031815,F3_91
201,F3,18723757.481597006,F3_91
202,F3,120112.5159076731,F3_92
202,F3,2940665.139737991,F3_92
202,F3,6091282.43231441,F3_92
202,F3,7861629.291952589,F3_92
202,F3,8101676.323767935,F3_92
202,F3,8386732.174048658,F3_92
202,F3,10802205.43169058,F3_92
202,F3,10847214.250155957,F3_92
202,F3,17508519.383031815,F3_92
203,F2,1815444.6781035557,F3_93
203,F2,8251705.718652526,F3_93
203,F2,9827014.364940736,F3_93
203,F2,10007049.638802245,F3_93
203,F2,18723757.481597006,F3_93
204,F3,5461158.973799126,F3_94
204,F3,8086673.384279476,F3_94
204,F3,8386732.174048658,F3_94
204,F3,9481946.756706176,F3_94
204,F3,10892223.068621334,F3_94
204,F3,11597361.224578913,F3_94
204,F3,11642370.043044291,F3_94
204,F3,11657372.98253275,F3_94
204,F3,12992634.597005613,F3_94
204,F3,13442722.781659387,F3_94
204,F3,16248272.466001246,F3_94
204,F3,21379277.77105427,F3_94
205,F3,360159.5477230193,F3_95
205,F3,5461158.973799126,F3_95
205,F3,6946449.983156581,F3_95
205,F3,13967825.663755458,F3_95
205,F3,20764157.25202745,F3_95
205,F3,21454292.46849657,F3_95
205,F3,23404674.601996254,F3_95
206,F3,2820641.623830318,F3_96
206,F3,5161100.184029943,F3_96
206,F3,6661394.132875858,F3_96
206,F3,15648154.886462882,F3_96
206,F3,17508519.383031815,F3_96
206,F3,19833975.00374298,F3_96
207,F3,4440959.088583905,F3_97
207,F3,4635997.301933873,F3_97
207,F3,13967825.663755458,F3_97
207,F3,18393692.812850904,F3_97
207,F3,18423698.691827822,F3_97
207,F3,21019207.223331254,F3_97
208,F3,12527543.47286338,F3_98
208,F3,16758372.408608858,F3_98
208,F3,17748566.41484716,F3_98
208,F3,18723757.481597006,F3_98
208,F3,20404086.704304427,F3_98
209,F3,120112.5159076731,F3_99
209,F3,2040488.7704304429,F3_99
209,F3,4230917.935745477,F3_99
209,F3,5251117.820960699,F3_99
209,F3,17508519.383031815,F3_99
209,F3,22084415.92701185,F3_99
210,F3,7486555.80474111,F3_100
210,F3,8101676.323767935,F3_100
210,F3,8386732.174048658,F3_100
210,F3,9917032.00187149,F3_100
210,F3,10307108.428571427,F3_100
210,F3,12857608.141609482,F3_100
210,F3,17508519.383031815,F3_100
211,F3,7726602.836556456,F3_101
211,F3,7876632.231441048,F3_101
211,F3,17508519.383031815,F3_101
211,F3,19668942.669369932,F3_101
211,F3,22324462.958827198,F3_101
211,F3,22774551.14348097,F3_101
212,F3,360159.5477230193,F3_102
212,F3,5446156.034310667,F3_102
212,F3,5866238.339987523,F3_102
212,F3,8311717.4766063625,F3_102
213,F3,4245920.875233936,F3_103
213,F3,12107461.167186525,F3_103
213,F3,17178454.714285713,F3_103
214,F3,900265.3693075483,F3_104
214,F3,1755432.920149719,F3_104
214,F3,2745626.9263880225,F3_104
214,F3,4440959.088583905,F3_104
214,F3,6706402.951341235,F3_104
214,F3,8356726.29507174,F3_104
214,F3,11612364.164067373,F3_104
214,F3,14237878.574547723,F3_104
214,F3,14973022.60948222,F3_104
214,F3,19473904.45601996,F3_104
215,F2,13232681.62882096,F3_105
215,F2,18453704.57080474,F3_105
215,F2,22324462.958827198,F3_105
216,F2,180124.27386150966,F3_106
216,F2,9286908.543356206,F3_106
216,F2,9376926.18028696,F3_106
216,F2,18573728.086712413,F3_106
216,F2,18723757.481597006,F3_106
216,F2,22324462.958827198,F3_106
217,F3,120112.5159076731,F3_107
217,F3,1020288.8852152214,F3_107
217,F3,1155315.3406113537,F3_107
217,F3,2310541.6812227075,F3_107
217,F3,8611776.266375545,F3_107
217,F3,14117855.05864005,F3_107
217,F3,18228660.478477854,F3_107
217,F3,18708754.542108547,F3_107
217,F3,19848977.94323144,F3_107
217,F3,21484298.347473487,F3_107
217,F3,22174433.563942607,F3_107
218,F3,2745626.9263880225,F3_108
218,F3,4440959.088583905,F3_108
218,F3,10007049.638802245,F3_108
218,F3,11537349.466625078,F3_108
218,F3,14297890.332501559,F3_108
218,F3,14477925.60636307,F3_108
219,F2,5221111.94198378,F3_109
219,F2,5341135.457891453,F3_109
219,F2,9421934.998752339,F3_109
219,F2,18738760.421085462,F3_109
219,F2,23854762.78665003,F3_109
220,F3,1155315.3406113537,F3_110
220,F3,3675809.174672489,F3_110
220,F3,6556373.556456643,F3_110
220,F3,8536761.56893325,F3_110
220,F3,12527543.47286338,F3_110
220,F3,16758372.408608858,F3_110
220,F3,17748566.41484716,F3_110
220,F3,18768766.30006238,F3_110
220,F3,20254057.309419837,F3_110
220,F3,20449095.522769805,F3_110
220,F3,23914774.544603866,F3_110
221,F3,3135703.35308796,F3_111
221,F3,4545979.665003119,F3_111
221,F3,5086085.486587648,F3_111
221,F3,5866238.339987523,F3_111
221,F3,8101676.323767935,F3_111
221,F3,8386732.174048658,F3_111
221,F3,11312305.37429819,F3_111
221,F3,12527543.47286338,F3_111
221,F3,16758372.408608858,F3_111
221,F3,17748566.41484716,F3_111
221,F3,21334268.952588893,F3_111
221,F3,23284651.086088583,F3_111
222,F3,4951059.031191516,F3_112
222,F3,5836232.461010605,F3_112
222,F3,7411541.107298815,F3_112
222,F3,17508519.383031815,F3_112
222,F3,17778572.29382408,F3_112
222,F3,18723757.481597006,F3_112
223,F2,120112.5159076731,F3_113
223,F2,2670612.2289457265,F3_113
223,F2,6856432.346225826,F3_113
223,F2,16218266.58702433,F3_113
223,F2,16758372.408608858,F3_113
223,F2,18453704.57080474,F3_113
223,F2,21454292.46849657,F3_113
224,F3,120112.5159076731,F3_114
224,F3,525191.8820960699,F3_114
224,F3,915268.3087960074,F3_114
224,F3,6091282.43231441,F3_114
224,F3,9481946.756706176,F3_114
224,F3,10892223.068621334,F3_114
224,F3,11597361.224578913,F3_114
224,F3,11642370.043044291,F3_114
224,F3,11657372.98253275,F3_114
224,F3,12992634.597005613,F3_114
224,F3,13442722.781659387,F3_114
224,F3,14627955.00124766,F3_114
224,F3,18033622.265127886,F3_114
225,F2,4590988.483468496,F3_115
225,F2,11657372.98253275,F3_115
225,F2,13892810.966313163,F3_115
225,F2,16818384.166562695,F3_115
225,F2,17508519.383031815,F3_115
226,F3,8236702.779164067,F3_116
226,F3,9481946.756706176,F3_116
226,F3,10307108.428571427,F3_116
226,F3,10892223.068621334,F3_116
226,F3,11597361.224578913,F3_116
226,F3,11642370.043044291,F3_116
226,F3,11657372.98253275,F3_116
226,F3,12527543.47286338,F3_116
226,F3,12992634.597005613,F3_116
226,F3,13442722.781659387,F3_116
226,F3,16758372.408608858,F3_116
226,F3,17748566.41484716,F3_116
226,F3,23059606.993761696,F3_116
227,F3,17463510.564566437,F3_117
227,F3,18483710.44978166,F3_117
228,F3,1755432.920149719,F3_118
228,F3,5161100.184029943,F3_118
228,F3,20404086.704304427,F3_118
228,F3,22504498.232688706,F3_118
229,F3,675221.2769806612,F3_119
229,F3,7996655.747348721,F3_119
229,F3,10007049.638802245,F3_119
230,F2,1245332.9775421084,F3_120
230,F2,5911247.1584529,F3_120
230,F2,8101676.323767935,F3_120
230,F2,8386732.174048658,F3_120
230,F2,16728366.529631939,F3_120
230,F2,16788378.287585776,F3_120
231,F3,3555785.658764816,F3_121
231,F3,4816032.575795383,F3_121
231,F3,15648154.886462882,F3_121
231,F3,21694339.500311915,F3_121
232,F3,8101676.323767935,F3_122
232,F3,8386732.174048658,F3_122
232,F3,12992634.597005613,F3_122
232,F3,13547743.358078603,F3_122
232,F3,16758372.408608858,F3_122
232,F3,17748566.41484716,F3_122
232,F3,20539113.15970056,F3_122
232,F3,20839171.94946974,F3_122
232,F3,21979395.35059264,F3_122
232,F3,24034798.06051154,F3_122
233,F3,9481946.756706176,F3_123
233,F3,10202087.852152213,F3_123
233,F3,10502146.641921397,F3_123
233,F3,11837408.25639426,F3_123
233,F3,12992634.597005613,F3_123
233,F3,13442722.781659387,F3_123
233,F3,17043428.258889582,F3_123
234,F3,15093046.125389893,F3_124
234,F3,15573140.189020585,F3_124
234,F3,17508519.383031815,F3_124
234,F3,19878983.82220836,F3_124
234,F3,22504498.232688706,F3_124
235,F3,5446156.034310667,F3_125
235,F3,7306520.5308796,F3_125
235,F3,10007049.638802245,F3_125
235,F3,12167472.92514036,F3_125
235,F3,13352705.144728633,F3_125
235,F3,14477925.60636307,F3_125
235,F3,16758372.408608858,F3_125
235,F3,17748566.41484716,F3_125
235,F3,19413892.698066127,F3_125
236,F2,2565591.6525265127,F3_126
236,F2,3990870.903930131,F3_126
236,F2,11012246.584529007,F3_126
236,F2,12992634.597005613,F3_126
236,F2,18453704.57080474,F3_126
237,F3,8101676.323767935,F3_127
237,F3,8386732.174048658,F3_127
237,F3,9977043.759825327,F3_127
237,F3,14117855.05864005,F3_127
237,F3,14792987.33562071,F3_127
237,F3,18723757.481597006,F3_127
238,F3,6091282.43231441,F3_128
238,F3,9481946.756706176,F3_128
238,F3,10892223.068621334,F3_128
238,F3,11597361.224578913,F3_128
238,F3,11642370.043044291,F3_128
238,F3,11657372.98253275,F3_128
238,F3,12992634.597005613,F3_128
238,F3,13442722.781659387,F3_128
238,F3,17898595.80973175,F3_128
238,F3,19533916.213973798,F3_128
239,F2,420171.30567685585,F3_129
239,F2,1155315.3406113537,F3_129
239,F2,8101676.323767935,F3_129
239,F2,8386732.174048658,F3_129
239,F2,10967237.76606363,F3_129
239,F2,11012246.584529007,F3_129
240,F3,1935468.1940112289,F3_130
240,F3,3945862.085464753,F3_130
240,F3,6931447.043668122,F3_130
240,F3,10577161.339363692,F3_130
240,F3,10847214.250155957,F3_130
240,F3,15288084.338739863,F3_130
240,F3,17508519.383031815,F3_130
240,F3,19848977.94323144,F3_130
241,F3,8101676.323767935,F3_131
241,F3,8386732.174048658,F3_131
241,F3,10802205.43169058,F3_131
241,F3,14943016.730505303,F3_131
241,F3,21559313.04491578,F3_131
242,F2,8476749.810979413,F3_132
242,F2,9061864.45102932,F3_132
242,F2,10037055.517779164,F3_132
242,F2,12527543.47286338,F3_132
242,F2,14687966.759201497,F3_132
242,F2,16758372.408608858,F3_132
242,F2,17748566.41484716,F3_132
243,F3,2355550.4996880847,F3_133
243,F3,7726602.836556456,F3_133
243,F3,23839759.847161572,F3_133
244,F3,285144.85028072365,F3_134
244,F3,5986261.855895196,F3_134
244,F3,14642957.940736119,F3_134
244,F3,18408695.752339363,F3_134
244,F3,18528719.268247034,F3_134
244,F3,18948801.573923893,F3_134
245,F3,6661394.132875858,F3_135
245,F3,8101676.323767935,F3_135
245,F3,8386732.174048658,F3_135
245,F3,9977043.759825327,F3_135
245,F3,14072846.240174672,F3_135
245,F3,15513128.43106675,F3_135
246,F3,1155315.3406113537,F3_136
246,F3,2055491.709918902,F3_136
246,F3,7471552.865252651,F3_136
246,F3,10007049.638802245,F3_136
246,F3,17163451.774797253,F3_136
246,F3,17508519.383031815,F3_136
246,F3,23989789.242046162,F3_136
247,F3,2400559.3181534624,F3_137
247,F3,5506167.792264503,F3_137
247,F3,5611188.368683718,F3_137
247,F3,8101676.323767935,F3_137
247,F3,8386732.174048658,F3_137
247,F3,9136879.148471614,F3_137
247,F3,12527543.47286338,F3_137
247,F3,16758372.408608858,F3_137
247,F3,17748566.41484716,F3_137
247,F3,18588731.026200872,F3_137
248,F3,1155315.3406113537,F3_138
248,F3,4380947.330630069,F3_138
248,F3,5161100.184029943,F3_138
248,F3,7726602.836556456,F3_138
248,F3,9451940.877729258,F3_138
248,F3,17508519.383031815,F3_138
248,F3,20179042.61197754,F3_138
249,F3,780241.8533998752,F3_139
249,F3,1155315.3406113537,F3_139
249,F3,4440959.088583905,F3_139
249,F3,5161100.184029943,F3_139
249,F3,6241311.827199002,F3_139
249,F3,13967825.663755458,F3_139
249,F3,16308284.223955084,F3_139
250,F1,11207284.797878977,F3_140
251,F3,9706990.849033063,F3_141
251,F3,10007049.638802245,F3_141
251,F3,16848390.045539614,F3_141
251,F3,21889377.713661883,F3_141
251,F3,23104615.812227074,F3_141
252,F2,2745626.9263880225,F3_142
252,F2,4440959.088583905,F3_142
252,F2,7381535.228321896,F3_142
252,F2,8416738.053025577,F3_142
252,F2,10007049.638802245,F3_142
252,F2,11612364.164067373,F3_142
252,F2,14237878.574547723,F3_142
252,F2,14973022.60948222,F3_142
252,F2,23344662.84404242,F3_142
252,F2,23989789.242046162,F3_142
253,F3,2910659.260761073,F3_143
253,F3,10007049.638802245,F3_143
253,F3,17028425.319401123,F3_143
253,F3,17748566.41484716,F3_143
253,F3,19053822.150343105,F3_143
253,F3,19578925.032439176,F3_143
253,F3,21139230.739238925,F3_143
253,F3,22639524.68808484,F3_143
253,F3,23614715.754834685,F3_143
254,F3,1410365.311915159,F3_144
254,F3,6541370.616968185,F3_144
254,F3,14988025.548970679,F3_144
254,F3,16758372.408608858,F3_144
254,F3,17748566.41484716,F3_144
254,F3,18168648.720524017,F3_144
254,F3,18723757.481597006,F3_144
254,F3,20959195.465377416,F3_144
255,F3,13052646.35495945,F3_145
255,F3,13697772.752963193,F3_145
255,F3,16653351.832189644,F3_145
255,F3,16698360.650655022,F3_145
255,F3,22984592.2963194,F3_145
256,F3,9481946.756706176,F3_146
256,F3,10892223.068621334,F3_146
256,F3,11597361.224578913,F3_146
256,F3,11642370.043044291,F3_146
256,F3,11657372.98253275,F3_146
256,F3,12992634.597005613,F3_146
256,F3,13442722.781659387,F3_146
257,F3,1755432.920149719,F3_147
257,F3,6706402.951341235,F3_147
257,F3,8356726.29507174,F3_147
257,F3,8881829.17716781,F3_147
257,F3,15648154.886462882,F3_147
257,F3,22984592.2963194,F3_147
258,F3,7576573.441671865,F3_148
258,F3,8101676.323767935,F3_148
258,F3,8386732.174048658,F3_148
258,F3,10802205.43169058,F3_148
258,F3,11597361.224578913,F3_148
258,F3,11642370.043044291,F3_148
258,F3,11657372.98253275,F3_148
258,F3,12992634.597005613,F3_148
258,F3,13487731.600124765,F3_148
258,F3,13667766.873986276,F3_148
258,F3,13892810.966313163,F3_148
258,F3,15513128.43106675,F3_148
258,F3,17028425.319401123,F3_148
258,F3,21784357.137242667,F3_148
259,F2,9661982.030567685,F3_149
259,F2,12992634.597005613,F3_149
259,F2,13442722.781659387,F3_149
259,F2,23059606.993761696,F3_149
260,F2,1155315.3406113537,F3_150
260,F2,5161100.184029943,F3_150
260,F2,18018619.325639427,F3_150
260,F2,18723757.481597006,F3_150
260,F2,22249448.2613849,F3_150
261,F3,1155315.3406113537,F3_151
261,F3,4170906.1777916406,F3_151
261,F3,4440959.088583905,F3_151
261,F3,5161100.184029943,F3_151
261,F3,10217090.791640673,F3_151
261,F3,18723757.481597006,F3_151
261,F3,21634327.742358077,F3_151
261,F3,23119618.751715533,F3_151
262,F2,5881241.279475982,F3_152
262,F2,7576573.441671865,F3_152
262,F2,10367120.186525265,F3_152
262,F2,17043428.258889582,F3_152
262,F2,18573728.086712413,F3_152
262,F2,18723757.481597006,F3_152
262,F2,20929189.586400498,F3_152
263,F3,4440959.088583905,F3_153
263,F3,12527543.47286338,F3_153
263,F3,15648154.886462882,F3_153
263,F3,18723757.481597006,F3_153
263,F3,22084415.92701185,F3_153
263,F3,22774551.14348097,F3_153
264,F3,8101676.323767935,F3_154
264,F3,8386732.174048658,F3_154
264,F3,11312305.37429819,F3_154
264,F3,12527543.47286338,F3_154
264,F3,15528131.370555209,F3_154
264,F3,18723757.481597006,F3_154
265,F3,120112.5159076731,F3_155
265,F3,17463510.564566437,F3_155
265,F3,18408695.752339363,F3_155
265,F3,18723757.481597006,F3_155
266,F3,8086673.384279476,F3_156
266,F3,8386732.174048658,F3_156
266,F3,8821817.419213973,F3_156
266,F3,10307108.428571427,F3_156
266,F3,15108049.064878352,F3_156
266,F3,23989789.242046162,F3_156
267,F3,4921053.152214597,F3_157
267,F3,5941253.037429819,F3_157
267,F3,10007049.638802245,F3_157
267,F3,14747978.517155332,F3_157
267,F3,16143251.889582032,F3_157
267,F3,17268472.35121647,F3_157
267,F3,18768766.30006238,F3_157
268,F3,10007049.638802245,F3_158
268,F3,14477925.60636307,F3_158
268,F3,16923404.742981907,F3_158
268,F3,17508519.383031815,F3_158
268,F3,19668942.669369932,F3_158
268,F3,22324462.958827198,F3_158
268,F3,22774551.14348097,F3_158
269,F3,120112.5159076731,F3_159
269,F3,1155315.3406113537,F3_159
269,F3,5161100.184029943,F3_159
269,F3,6106285.371802869,F3_159
269,F3,6286320.645664379,F3_159
269,F3,9481946.756706176,F3_159
269,F3,10892223.068621334,F3_159
269,F3,11492340.6481597,F3_159
269,F3,11597361.224578913,F3_159
269,F3,11642370.043044291,F3_159
269,F3,11657372.98253275,F3_159
269,F3,12992634.597005613,F3_159
269,F3,13442722.781659387,F3_159
269,F3,14357902.090455396,F3_159
269,F3,18558725.147223953,F3_159
270,F2,1065297.7036805989,F3_160
270,F2,3195715.1110417964,F3_160
270,F2,4065885.6013724264,F3_160
270,F2,10007049.638802245,F3_160
270,F2,16143251.889582032,F3_160
270,F2,18768766.30006238,F3_160
271,F3,2280535.802245789,F3_161
271,F3,4410953.2096069865,F3_161
271,F3,11012246.584529007,F3_161
271,F3,19158842.72676232,F3_161
271,F3,19938995.580162194,F3_161
271,F3,22804557.02245789,F3_161
272,F2,11207284.797878977,F3_162
272,F2,15648154.886462882,F3_162
272,F2,22984592.2963194,F3_162
273,F2,10007049.638802245,F3_163
273,F2,21904380.653150342,F3_163
273,F2,22159430.624454148,F3_163
274,F3,4635997.301933873,F3_164
274,F3,9481946.756706176,F3_164
274,F3,10892223.068621334,F3_164
274,F3,11597361.224578913,F3_164
274,F3,11642370.043044291,F3_164
274,F3,11657372.98253275,F3_164
274,F3,12257490.562071117,F3_164
274,F3,17508519.383031815,F3_164
274,F3,22774551.14348097,F3_164
275,F2,7081476.438552713,F3_165
275,F2,7201499.954460386,F3_165
276,F3,5461158.973799126,F3_166
276,F3,7876632.231441048,F3_166
276,F3,9481946.756706176,F3_166
276,F3,10697184.855271365,F3_166
276,F3,10802205.43169058,F3_166
276,F3,10892223.068621334,F3_166
276,F3,10967237.76606363,F3_166
276,F3,11597361.224578913,F3_166
276,F3,11642370.043044291,F3_166
276,F3,11657372.98253275,F3_166
276,F3,12992634.597005613,F3_166
276,F3,13442722.781659387,F3_166
276,F3,17508519.383031815,F3_166
276,F3,21379277.77105427,F3_166
276,F3,22339465.898315657,F3_166
277,F3,4380947.330630069,F3_167
277,F3,12437525.835932625,F3_167
277,F3,18723757.481597006,F3_167
278,F3,11012246.584529007,F3_168
278,F3,19758960.306300685,F3_168
279,F2,120112.5159076731,F3_169
279,F2,2070494.6494073612,F3_169
279,F2,6031270.674360573,F3_169
279,F2,7306520.5308796,F3_169
279,F2,12527543.47286338,F3_169
280,F3,7381535.228321896,F3_170
280,F3,10307108.428571427,F3_170
280,F3,11612364.164067373,F3_170
280,F3,14237878.574547723,F3_170
280,F3,14973022.60948222,F3_170
280,F3,17508519.383031815,F3_170
281,F3,675221.2769806612,F3_171
281,F3,7996655.747348721,F3_171
281,F3,8086673.384279476,F3_171
281,F3,8386732.174048658,F3_171
281,F3,10007049.638802245,F3_171
281,F3,10802205.43169058,F3_171
281,F3,13892810.966313163,F3_171
281,F3,17073434.1378665,F3_171
281,F3,17103440.01684342,F3_171
281,F3,17508519.383031815,F3_171
281,F3,18453704.57080474,F3_171
281,F3,20254057.309419837,F3_171
282,F3,10007049.638802245,F3_172
282,F3,13382711.023705551,F3_172
282,F3,18618736.90517779,F3_172
282,F3,22324462.958827198,F3_172
282,F3,23119618.751715533,F3_172
283,F2,4605991.422956956,F3_173
283,F2,5371141.336868372,F3_173
283,F2,10532152.520898316,F3_173
283,F2,10547155.460386774,F3_173
283,F2,12992634.597005613,F3_173
283,F2,16758372.408608858,F3_173
283,F2,17508519.383031815,F3_173
283,F2,17748566.41484716,F3_173
283,F2,22774551.14348097,F3_173
284,F3,8101676.323767935,F3_174
284,F3,8386732.174048658,F3_174
284,F3,12527543.47286338,F3_174
285,F3,7726602.836556456,F3_175
285,F3,10007049.638802245,F3_175
285,F3,16143251.889582032,F3_175
285,F3,17193457.653774172,F3_175
285,F3,18768766.30006238,F3_175
285,F3,19068825.089831565,F3_175
285,F3,19668942.669369932,F3_175
286,F2,1155315.3406113537,F3_176
286,F2,5161100.184029943,F3_176
287,F3,5086085.486587648,F3_177
287,F3,7876632.231441048,F3_177
287,F3,8101676.323767935,F3_177
287,F3,8386732.174048658,F3_177
287,F3,9962040.820336867,F3_177
287,F3,17733563.475358702,F3_177
287,F3,18918795.694946975,F3_177
288,F3,1290341.7960074858,F3_178
288,F3,6871435.285714285,F3_178
288,F3,11027249.524017466,F3_178
288,F3,12527543.47286338,F3_178
288,F3,16758372.408608858,F3_178
288,F3,17748566.41484716,F3_178
288,F3,19653939.729881473,F3_178
288,F3,20539113.15970056,F3_178
288,F3,20839171.94946974,F3_178
288,F3,21394280.71054273,F3_178
288,F3,21979395.35059264,F3_178
289,F3,9481946.756706176,F3_179
289,F3,10892223.068621334,F3_179
289,F3,12992634.597005613,F3_179
289,F3,13442722.781659387,F3_179
289,F3,23059606.993761696,F3_179
290,F3,2355550.4996880847,F3_180
290,F3,5536173.671241422,F3_180
290,F3,6646391.1933873985,F3_180
290,F3,14642957.940736119,F3_180
290,F3,18903792.755458515,F3_180
290,F3,19578925.032439176,F3_180
290,F3,21139230.739238925,F3_180
291,F2,5566179.55021834,F3_181
291,F2,7471552.865252651,F3_181
291,F2,18033622.265127886,F3_181
291,F2,20899183.70742358,F3_181
292,F3,120112.5159076731,F3_182
292,F3,11867414.135371178,F3_182
292,F3,12407519.956955707,F3_182
292,F3,16848390.045539614,F3_182
292,F3,23104615.812227074,F3_182
293,F3,2100500.5283842795,F3_183
293,F3,5506167.792264503,F3_183
293,F3,8101676.323767935,F3_183
293,F3,8386732.174048658,F3_183
293,F3,9136879.148471614,F3_183
293,F3,12527543.47286338,F3_183
